Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	mRNA splice site selection (GO:0006376)	2/24	0.013320481373999929	0.21786671939590266	0	0	11.337868480725625	48.962046205597666	SRSF1;SF1
GO_Biological_Process_2018	regulation of cell cycle G1/S phase transition (GO:1902806)	2/24	0.013320481373999929	0.21717065958952594	0	0	11.337868480725625	48.962046205597666	E2F1;PHB2
GO_Biological_Process_2018	regulation of cellular senescence (GO:2000772)	2/24	0.013320481373999929	0.2164790332851007	0	0	11.337868480725625	48.962046205597666	RBL1;SIRT1
GO_Biological_Process_2018	regulation of epithelial to mesenchymal transition (GO:0010717)	3/68	0.013763969636888187	0.22297630811758865	0	0	6.002400960384153	25.72449578048956	SMAD4;SMAD3;TBX5
GO_Biological_Process_2018	negative regulation of angiogenesis (GO:0016525)	3/69	0.014313600392683685	0.23114652786033174	0	0	5.915409642117718	25.12005393251369	HHEX;FOXO4;KLF4
GO_Biological_Process_2018	protein import into nucleus, translocation (GO:0000060)	2/25	0.01440968900091061	0.23196417341213516	0	0	10.884353741496598	46.14807566122418	BCL6;PHB2
GO_Biological_Process_2018	regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)	2/25	0.01440968900091061	0.23123472632593345	0	0	10.884353741496598	46.14807566122418	SIRT1;HIC1
GO_Biological_Process_2018	positive regulation of nitric oxide biosynthetic process (GO:0045429)	2/25	0.01440968900091061	0.23050985257569545	0	0	10.884353741496598	46.14807566122418	SMAD3;KLF4
GO_Biological_Process_2018	positive regulation of nitric oxide metabolic process (GO:1904407)	2/25	0.01440968900091061	0.22978950928639635	0	0	10.884353741496598	46.14807566122418	SMAD3;KLF4
GO_Biological_Process_2018	negative regulation of response to stimulus (GO:0048585)	4/127	0.014427511999446203	0.2293569898229719	0	0	4.2851786383844885	18.163236765431254	RBL1;KLF4;FOXP3;SIRT1
GO_Biological_Process_2018	positive regulation of endothelial cell migration (GO:0010595)	3/70	0.01487554852022736	0.23574510589664666	0	0	5.830903790087464	24.536655702162793	SP1;SIRT1;HIF1A
GO_Biological_Process_2018	regulation of Notch signaling pathway (GO:0008593)	3/70	0.01487554852022736	0.2350152448876787	0	0	5.830903790087464	24.536655702162793	CREBBP;EP300;GATA2
GO_Biological_Process_2018	response to growth factor (GO:0070848)	2/26	0.015536044445563956	0.24469270001763235	0	0	10.465724751439039	43.58547887625313	GATA6;KLF4
GO_Biological_Process_2018	regulation of histone acetylation (GO:0035065)	2/26	0.015536044445563956	0.24393979940219346	0	0	10.465724751439039	43.58547887625313	MYOCD;FOXP3
GO_Biological_Process_2018	negative regulation of cysteine-type endopeptidase activity (GO:2000117)	3/72	0.016036517758378083	0.2510256138681084	0	0	5.6689342403628125	23.42906347772555	IFI16;KLF4;PAX2
GO_Biological_Process_2018	regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	2/27	0.016698950569853408	0.26059554971853804	0	0	10.078105316200554	41.24373294696387	RNF14;EP300
GO_Biological_Process_2018	response to hexose (GO:0009746)	2/27	0.016698950569853408	0.2598010510913474	0	0	10.078105316200554	41.24373294696387	TCF7L2;HNF4A
GO_Biological_Process_2018	regulation of autophagy of mitochondrion (GO:1903146)	2/27	0.016698950569853408	0.25901138224304543	0	0	10.078105316200554	41.24373294696387	ZBTB17;RUVBL1
GO_Biological_Process_2018	regulation of vasculature development (GO:1901342)	2/28	0.017897816905635102	0.27676533233168465	0	0	9.718172983479104	39.09695368466733	HEY2;NF1
GO_Biological_Process_2018	negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)	2/28	0.017897816905635102	0.27592918329140764	0	0	9.718172983479104	39.09695368466733	SIRT1;SMARCA4
GO_Biological_Process_2018	cellular response to hydrogen peroxide (GO:0070301)	2/28	0.017897816905635102	0.275098071293542	0	0	9.718172983479104	39.09695368466733	SIRT1;PAX2
GO_Biological_Process_2018	triglyceride homeostasis (GO:0070328)	2/28	0.017897816905635102	0.2742719509593271	0	0	9.718172983479104	39.09695368466733	HNF4A;SIRT1
GO_Biological_Process_2018	negative regulation of epithelial cell apoptotic process (GO:1904036)	2/29	0.019132059585131457	0.29230808402073605	0	0	9.383063570255688	37.123057365671364	TCF7L2;GATA2
GO_Biological_Process_2018	positive regulation of myeloid cell differentiation (GO:0045639)	2/29	0.019132059585131457	0.291435522575898	0	0	9.383063570255688	37.123057365671364	FOXO3;HIF1A
GO_Biological_Process_2018	regulation of embryonic development (GO:0045995)	2/29	0.019132059585131457	0.29056815494918403	0	0	9.383063570255688	37.123057365671364	SOX17;CDX2
GO_Biological_Process_2018	regulation of myoblast differentiation (GO:0045661)	2/29	0.019132059585131457	0.28970593490482444	0	0	9.383063570255688	37.123057365671364	MYOD1;TBX3
GO_Biological_Process_2018	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	3/77	0.01915631980149185	0.2892150886006299	0	0	5.30082162735224	20.965399427802808	SMAD3;SMURF2;SIRT1
GO_Biological_Process_2018	response to ionizing radiation (GO:0010212)	3/77	0.01915631980149185	0.28836194674635074	0	0	5.30082162735224	20.965399427802808	IFI16;SIRT1;TP73
GO_Biological_Process_2018	cellular response to growth factor stimulus (GO:0071363)	4/139	0.01944414459043181	0.2918337348381574	0	0	3.9152351588117273	15.426845998442733	SMAD4;SMAD3;DLX5;KLF4
GO_Biological_Process_2018	regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	3/78	0.01981768921597875	0.2965679415517289	0	0	5.2328623757195185	20.518997097722675	CREBBP;EP300;HIF1A
GO_Biological_Process_2018	regulation of cellular response to heat (GO:1900034)	3/78	0.01981768921597875	0.2957007838278935	0	0	5.2328623757195185	20.518997097722675	CREBBP;EP300;SIRT1
GO_Biological_Process_2018	response to lipid (GO:0033993)	4/140	0.01990495124861682	0.2961369277600339	0	0	3.8872691933916426	15.225604554852202	NR1I2;RARA;RARB;ASCL1
GO_Biological_Process_2018	positive regulation of Wnt signaling pathway (GO:0030177)	4/140	0.01990495124861682	0.2952760645979408	0	0	3.8872691933916426	15.225604554852202	HHEX;SMURF2;RUVBL1;SMARCA4
GO_Biological_Process_2018	positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	2/30	0.020401101278960204	0.3017588980479244	0	0	9.0702947845805	35.3030965562477	SMAD3;KLF4
GO_Biological_Process_2018	regulation of endothelial cell proliferation (GO:0001936)	3/79	0.020491556842242558	0.3022208513467161	0	0	5.1666236114699045	20.086501364143523	NF1;SIRT1;HIF1A
GO_Biological_Process_2018	regulation of canonical Wnt signaling pathway (GO:0060828)	5/213	0.020693496759760663	0.3043196367869125	0	0	3.1937657692184853	12.385218594955411	TCF7L2;APC;SOX17;SMURF2;RUVBL1
GO_Biological_Process_2018	positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	5/215	0.021445234761262217	0.3144684855940261	0	0	3.1640563202025	12.157104299764102	MYOCD;CRTC1;EP300;PHB2;SMARCA4
GO_Biological_Process_2018	positive regulation of interleukin-1 beta production (GO:0032731)	2/31	0.021704371127114392	0.3173564637870049	0	0	8.777704630239192	33.62072946492586	EGR1;IFI16
GO_Biological_Process_2018	neuron development (GO:0048666)	4/144	0.021815410673196887	0.3180686876152106	0	0	3.779289493575208	14.456306301273171	RB1;ASCL1;RUNX3;POU4F1
GO_Biological_Process_2018	BMP signaling pathway (GO:0030509)	3/81	0.02187681352666773	0.318055212041554	0	0	5.039052658100277	19.260911796918982	SMAD4;SMURF2;DLX5
GO_Biological_Process_2018	negative regulation of NF-kappaB transcription factor activity (GO:0032088)	3/82	0.022588210053399352	0.3274648747230025	0	0	4.977600796416128	18.866735629063637	KLF4;SIRT1;FOXP3
GO_Biological_Process_2018	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	3/82	0.022588210053399352	0.32653721218837645	0	0	4.977600796416128	18.866735629063637	SMAD4;SMAD3;GATA6
GO_Biological_Process_2018	positive regulation of cell cycle (GO:0045787)	3/82	0.022588210053399352	0.3256147906850195	0	0	4.977600796416128	18.866735629063637	RARA;TBX3;HCFC1
GO_Biological_Process_2018	negative regulation of binding (GO:0051100)	3/82	0.022588210053399352	0.3246975659225265	0	0	4.977600796416128	18.866735629063637	IFI16;E2F1;ID4
GO_Biological_Process_2018	regulation of erythrocyte differentiation (GO:0045646)	2/32	0.02304130468782737	0.3302802747808513	0	0	8.503401360544219	32.061792667362745	FOXO3;HIF1A
GO_Biological_Process_2018	regulation of nitric oxide biosynthetic process (GO:0045428)	2/32	0.02304130468782737	0.3293551199495324	0	0	8.503401360544219	32.061792667362745	SMAD3;KLF4
GO_Biological_Process_2018	positive regulation of myeloid leukocyte differentiation (GO:0002763)	2/32	0.02304130468782737	0.3284351335809583	0	0	8.503401360544219	32.061792667362745	POU4F1;POU4F2
GO_Biological_Process_2018	vasculogenesis (GO:0001570)	2/32	0.02304130468782737	0.32752027248463245	0	0	8.503401360544219	32.061792667362745	SOX17;HEY2
GO_Biological_Process_2018	negative regulation of neuron death (GO:1901215)	3/83	0.023312119836819373	0.33044929868691464	0	0	4.917629702483403	18.484297462399162	SIX1;POU4F1;TP73
GO_Biological_Process_2018	regulation of T cell differentiation (GO:0045580)	2/33	0.02441134385620109	0.3450722650919506	0	0	8.245722531436817	30.613954587357302	PRDM1;FOXP3
GO_Biological_Process_2018	stem cell differentiation (GO:0048863)	2/33	0.02441134385620109	0.3441190267905916	0	0	8.245722531436817	30.613954587357302	FOXO4;PAX2
GO_Biological_Process_2018	positive regulation of Notch signaling pathway (GO:0045747)	2/33	0.02441134385620109	0.34317104049089303	0	0	8.245722531436817	30.613954587357302	CREBBP;EP300
GO_Biological_Process_2018	cellular glucose homeostasis (GO:0001678)	2/33	0.02441134385620109	0.3422282629071268	0	0	8.245722531436817	30.613954587357302	SIRT1;PAX2
GO_Biological_Process_2018	embryonic organ morphogenesis (GO:0048562)	2/33	0.02441134385620109	0.34129065122792923	0	0	8.245722531436817	30.613954587357302	SOX17;SIX1
GO_Biological_Process_2018	mRNA stabilization (GO:0048255)	2/33	0.02441134385620109	0.3403581631098201	0	0	8.245722531436817	30.613954587357302	E2F1;YBX1
GO_Biological_Process_2018	bone development (GO:0060348)	2/34	0.02581393682713324	0.35893329599144663	0	0	8.003201280512204	29.26643253945504	RARA;RARB
GO_Biological_Process_2018	negative regulation of cellular metabolic process (GO:0031324)	2/34	0.02581393682713324	0.3579579337740785	0	0	8.003201280512204	29.26643253945504	AATF;PAX2
GO_Biological_Process_2018	regulation of alcohol biosynthetic process (GO:1902930)	2/34	0.02581393682713324	0.3569878580727938	0	0	8.003201280512204	29.26643253945504	SP1;NFYC
GO_Biological_Process_2018	positive regulation of chemokine production (GO:0032722)	2/34	0.02581393682713324	0.3560230260239484	0	0	8.003201280512204	29.26643253945504	EGR1;HIF1A
GO_Biological_Process_2018	anterior/posterior pattern specification (GO:0009952)	2/34	0.02581393682713324	0.3550633952260402	0	0	8.003201280512204	29.26643253945504	HHEX;CDX2
GO_Biological_Process_2018	regulation of interferon-beta production (GO:0032648)	2/34	0.02581393682713324	0.35410892373349706	0	0	8.003201280512204	29.26643253945504	YY1;IRF1
GO_Biological_Process_2018	protein stabilization (GO:0050821)	4/152	0.025963479567883856	0.3552054590748293	0	0	3.5803795202291444	13.072196062962426	SOX17;EP300;PHB2;HCFC1
GO_Biological_Process_2018	cellular response to BMP stimulus (GO:0071773)	3/87	0.026332819032682843	0.3592951217213384	0	0	4.691531785127844	17.062816072148227	SMAD4;SMURF2;DLX5
GO_Biological_Process_2018	protein modification by small protein conjugation (GO:0032446)	7/398	0.02793608822279689	0.3801542885358201	0	0	2.3929169657812874	8.561464324712603	SMURF2;RNF14;SP3;HLTF;HIF1A;SIRT1;BACH2
GO_Biological_Process_2018	protein acylation (GO:0043543)	2/36	0.02871460798879508	0.3897091610819715	0	0	7.558578987150415	26.835595589954508	CREBBP;EP300
GO_Biological_Process_2018	heart looping (GO:0001947)	2/36	0.02871460798879508	0.3886754497793668	0	0	7.558578987150415	26.835595589954508	SOX17;TBX2
GO_Biological_Process_2018	cardiac muscle tissue development (GO:0048738)	2/36	0.02871460798879508	0.3876472078487335	0	0	7.558578987150415	26.835595589954508	MYOCD;TBX2
GO_Biological_Process_2018	regulation of osteoclast differentiation (GO:0045670)	2/37	0.03021161345059285	0.406780642317613	0	0	7.354293068578785	25.73656096472217	POU4F1;POU4F2
GO_Biological_Process_2018	epithelial to mesenchymal transition (GO:0001837)	2/37	0.03021161345059285	0.4057101669430929	0	0	7.354293068578785	25.73656096472217	HEY2;HIF1A
GO_Biological_Process_2018	regulation of DNA repair (GO:0006282)	2/37	0.03021161345059285	0.4046453108618775	0	0	7.354293068578785	25.73656096472217	DEK;SIRT1
GO_Biological_Process_2018	positive regulation of multi-organism process (GO:0043902)	2/37	0.03021161345059285	0.4035860299433909	0	0	7.354293068578785	25.73656096472217	TSG101;SMURF2
GO_Biological_Process_2018	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	5/236	0.030425899621803705	0.40538737798972396	0	0	2.8825089357777007	10.067050248009345	SFPQ;SRSF1;YBX1;RBMX;SF1
GO_Biological_Process_2018	regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	3/93	0.031237951802717382	0.4151230938782989	0	0	4.388852315119596	15.212295455138538	CREBBP;EP300;HIF1A
GO_Biological_Process_2018	chemical homeostasis (GO:0048878)	2/38	0.03173902711287498	0.420686377550652	0	0	7.16075904045829	24.70610967505852	HNF4A;NR1I2
GO_Biological_Process_2018	axon development (GO:0061564)	3/94	0.0320989119054376	0.4243542680141142	0	0	4.3421623968736425	14.93240619386691	APBB1;POU4F1;PAX2
GO_Biological_Process_2018	neuron projection morphogenesis (GO:0048812)	4/163	0.0323930489050739	0.42713624951574186	0	0	3.33875881641	11.45131311436985	MEF2A;APBB1;POU4F1;PAX2
GO_Biological_Process_2018	gene expression (GO:0010467)	7/411	0.03243768540946088	0.426622444959997	0	0	2.317228594600857	7.944466231430342	NCOA1;MEF2A;HHEX;SRSF1;E2F1;GATA2;PAX2
GO_Biological_Process_2018	positive regulation of protein localization to membrane (GO:1905477)	3/95	0.032972225006471324	0.4325379542622704	0	0	4.296455424274973	14.659891464602874	TFDP1;E2F1;TP73
GO_Biological_Process_2018	positive regulation of protein metabolic process (GO:0051247)	3/96	0.03385786535682878	0.4430171459381981	0	0	4.251700680272109	14.394489572605595	SMURF2;APC;KLF4
GO_Biological_Process_2018	protein localization to organelle (GO:0033365)	3/97	0.03475580547720335	0.4536032617651373	0	0	4.207868714496108	14.13595058629415	HHEX;SIX1;YBX1
GO_Biological_Process_2018	embryonic heart tube morphogenesis (GO:0003143)	2/40	0.034882999856963665	0.454101908852259	0	0	6.802721088435375	22.82826992221825	SOX17;TBX2
GO_Biological_Process_2018	cognition (GO:0050890)	2/40	0.034882999856963665	0.4529464332572151	0	0	6.802721088435375	22.82826992221825	NF1;HOXA1
GO_Biological_Process_2018	regulation of cholesterol biosynthetic process (GO:0045540)	2/40	0.034882999856963665	0.4517968230205217	0	0	6.802721088435375	22.82826992221825	SP1;NFYC
GO_Biological_Process_2018	positive regulation of mitotic cell cycle phase transition (GO:1901992)	2/40	0.034882999856963665	0.4506530335951533	0	0	6.802721088435375	22.82826992221825	RB1;PHB2
GO_Biological_Process_2018	determination of heart left/right asymmetry (GO:0061371)	2/40	0.034882999856963665	0.4495150208840544	0	0	6.802721088435375	22.82826992221825	SOX17;TBX2
GO_Biological_Process_2018	regulation of insulin secretion (GO:0050796)	3/98	0.035666016202363336	0.4584475583895722	0	0	4.164931278633904	13.884035696258053	TCF7L2;REST;HNF4A
GO_Biological_Process_2018	mesenchymal cell differentiation (GO:0048762)	2/41	0.036498534092361125	0.4679698981741679	0	0	6.63680106188817	21.9710182913776	HEY2;HIF1A
GO_Biological_Process_2018	regulation of cholesterol metabolic process (GO:0090181)	2/41	0.036498534092361125	0.4667970412865133	0	0	6.63680106188817	21.9710182913776	SP1;NFYC
GO_Biological_Process_2018	spliceosomal complex assembly (GO:0000245)	2/41	0.036498534092361125	0.465630048683297	0	0	6.63680106188817	21.9710182913776	SRSF1;SF1
GO_Biological_Process_2018	cellular response to radiation (GO:0071478)	2/42	0.03814242672870224	0.4853885376473007	0	0	6.478781988986071	21.162475244360877	IFI16;SIRT1
GO_Biological_Process_2018	negative regulation of protein secretion (GO:0050709)	2/42	0.03814242672870224	0.4841811034740487	0	0	6.478781988986071	21.162475244360877	REST;FOXP3
GO_Biological_Process_2018	regulation of kinase activity (GO:0043549)	3/101	0.0384699557467464	0.487127007880017	0	0	4.04122044857547	13.165802030915804	RB1;RBL2;RBL1
GO_Biological_Process_2018	negative regulation of Wnt signaling pathway (GO:0030178)	4/174	0.039677028767640336	0.5011680143595758	0	0	3.1276878567518964	10.09299516527289	TCF7L2;APC;SOX17;HIC1
GO_Biological_Process_2018	negative regulation of protein metabolic process (GO:0051248)	2/43	0.03981417984944072	0.5016586661029531	0	0	6.328112640404999	20.39887456111001	APBB1;FOXP3
GO_Biological_Process_2018	histone H3 acetylation (GO:0043966)	2/43	0.03981417984944072	0.5004230536248669	0	0	6.328112640404999	20.39887456111001	DR1;MYOD1
GO_Biological_Process_2018	response to hydrogen peroxide (GO:0042542)	2/43	0.03981417984944072	0.49919351295257003	0	0	6.328112640404999	20.39887456111001	SIRT1;PAX2
GO_Biological_Process_2018	branching morphogenesis of an epithelial tube (GO:0048754)	2/43	0.03981417984944072	0.4979699994404313	0	0	6.328112640404999	20.39887456111001	SIX1;PAX2
GO_Biological_Process_2018	regulation of interferon-gamma production (GO:0032649)	2/43	0.03981417984944072	0.4967524688794522	0	0	6.328112640404999	20.39887456111001	RARA;FOXP3
GO_Biological_Process_2018	regulation of cellular response to stress (GO:0080135)	3/104	0.04138312592282583	0.5150685160589761	0	0	3.9246467817896393	12.499537157150543	CREBBP;EP300;SIRT1
GO_Biological_Process_2018	sprouting angiogenesis (GO:0002040)	2/44	0.04151330123728327	0.5154315722964878	0	0	6.184291898577612	19.676817509935898	E2F7;E2F8
GO_Biological_Process_2018	negative regulation of immune system process (GO:0002683)	2/44	0.04151330123728327	0.5141805247909138	0	0	6.184291898577612	19.676817509935898	TSC22D3;FOXP3
GO_Biological_Process_2018	negative regulation of immune response (GO:0050777)	2/44	0.04151330123728327	0.5129355356267712	0	0	6.184291898577612	19.676817509935898	IFI16;FOXP3
GO_Biological_Process_2018	macrophage derived foam cell differentiation (GO:0010742)	1/6	0.043302652246408016	0.5337522570372466	0	0	22.67573696145125	71.19141480829227	EP300
GO_Biological_Process_2018	regulation of glial cell differentiation (GO:0045685)	1/6	0.043302652246408016	0.5324661070202894	0	0	22.67573696145125	71.19141480829227	NF1
GO_Biological_Process_2018	mRNA 5'-splice site recognition (GO:0000395)	1/6	0.043302652246408016	0.5311861404168753	0	0	22.67573696145125	71.19141480829227	SRSF1
GO_Biological_Process_2018	positive regulation of skeletal muscle fiber development (GO:0048743)	1/6	0.043302652246408016	0.5299123127420147	0	0	22.67573696145125	71.19141480829227	MYOD1
GO_Biological_Process_2018	smooth muscle tissue development (GO:0048745)	1/6	0.043302652246408016	0.5286445799364118	0	0	22.67573696145125	71.19141480829227	NF1
GO_Biological_Process_2018	regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903376)	1/6	0.043302652246408016	0.5273828983613845	0	0	22.67573696145125	71.19141480829227	HIF1A
GO_Biological_Process_2018	embryonic camera-type eye morphogenesis (GO:0048596)	1/6	0.043302652246408016	0.5261272247938574	0	0	22.67573696145125	71.19141480829227	TBX2
GO_Biological_Process_2018	positive regulation of adaptive immune response (GO:0002821)	1/6	0.043302652246408016	0.5248775164214254	0	0	22.67573696145125	71.19141480829227	SIRT1
GO_Biological_Process_2018	white fat cell differentiation (GO:0050872)	1/6	0.043302652246408016	0.5236337308374884	0	0	22.67573696145125	71.19141480829227	SIRT1
GO_Biological_Process_2018	regulation of macrophage apoptotic process (GO:2000109)	1/6	0.043302652246408016	0.5223958260364542	0	0	22.67573696145125	71.19141480829227	SIRT1
GO_Biological_Process_2018	embryonic camera-type eye development (GO:0031076)	1/6	0.043302652246408016	0.5211637604090097	0	0	22.67573696145125	71.19141480829227	TBX2
GO_Biological_Process_2018	response to heparin (GO:0071503)	1/6	0.043302652246408016	0.519937492737459	0	0	22.67573696145125	71.19141480829227	EGR1
GO_Biological_Process_2018	negative regulation of transforming growth factor beta production (GO:0071635)	1/6	0.043302652246408016	0.518716982191127	0	0	22.67573696145125	71.19141480829227	GATA6
GO_Biological_Process_2018	negative regulation of calcium ion-dependent exocytosis (GO:0045955)	1/6	0.043302652246408016	0.5175021883218269	0	0	22.67573696145125	71.19141480829227	REST
GO_Biological_Process_2018	regulation of aldosterone biosynthetic process (GO:0032347)	1/6	0.043302652246408016	0.5162930710593928	0	0	22.67573696145125	71.19141480829227	REST
GO_Biological_Process_2018	positive regulation of ATP biosynthetic process (GO:2001171)	1/6	0.043302652246408016	0.515089590707273	0	0	22.67573696145125	71.19141480829227	ENO1
GO_Biological_Process_2018	negative regulation of cellular response to hypoxia (GO:1900038)	1/6	0.043302652246408016	0.5138917079381863	0	0	22.67573696145125	71.19141480829227	ENO1
GO_Biological_Process_2018	mRNA 3'-splice site recognition (GO:0000389)	1/6	0.043302652246408016	0.5126993837898378	0	0	22.67573696145125	71.19141480829227	SF1
GO_Biological_Process_2018	regulation of T cell tolerance induction (GO:0002664)	1/6	0.043302652246408016	0.5115125796606947	0	0	22.67573696145125	71.19141480829227	FOXP3
GO_Biological_Process_2018	negative regulation of oligodendrocyte differentiation (GO:0048715)	1/6	0.043302652246408016	0.5103312573058201	0	0	22.67573696145125	71.19141480829227	NF1
GO_Biological_Process_2018	cellular triglyceride homeostasis (GO:0035356)	1/6	0.043302652246408016	0.5091553788327652	0	0	22.67573696145125	71.19141480829227	SIRT1
GO_Biological_Process_2018	regulation of cortisol biosynthetic process (GO:2000064)	1/6	0.043302652246408016	0.5079849066975175	0	0	22.67573696145125	71.19141480829227	REST
GO_Biological_Process_2018	cardiac ventricle formation (GO:0003211)	1/6	0.043302652246408016	0.5068198037005048	0	0	22.67573696145125	71.19141480829227	TBX5
GO_Biological_Process_2018	muscle tissue development (GO:0060537)	1/6	0.043302652246408016	0.5056600329826547	0	0	22.67573696145125	71.19141480829227	NF1
GO_Biological_Process_2018	coronary vasculature development (GO:0060976)	1/6	0.043302652246408016	0.5045055580215071	0	0	22.67573696145125	71.19141480829227	GATA6
GO_Biological_Process_2018	mesenchymal to epithelial transition involved in metanephros morphogenesis (GO:0003337)	1/6	0.043302652246408016	0.5033563426273806	0	0	22.67573696145125	71.19141480829227	PAX2
GO_Biological_Process_2018	positive regulation of cardiac muscle tissue development (GO:0055025)	1/6	0.043302652246408016	0.5022123509395912	0	0	22.67573696145125	71.19141480829227	MYOCD
GO_Biological_Process_2018	vascular smooth muscle cell development (GO:0097084)	1/6	0.043302652246408016	0.5010735474227214	0	0	22.67573696145125	71.19141480829227	HEY2
GO_Biological_Process_2018	male genitalia development (GO:0030539)	1/6	0.043302652246408016	0.4999398968629414	0	0	22.67573696145125	71.19141480829227	TBX3
GO_Biological_Process_2018	regulation of mesenchymal stem cell differentiation (GO:2000739)	1/6	0.043302652246408016	0.4988113643643794	0	0	22.67573696145125	71.19141480829227	REST
GO_Biological_Process_2018	epithelial tube formation (GO:0072175)	1/6	0.043302652246408016	0.4976879153455408	0	0	22.67573696145125	71.19141480829227	PAX2
GO_Biological_Process_2018	mesenchymal cell differentiation involved in kidney development (GO:0072161)	1/6	0.043302652246408016	0.4965695155357755	0	0	22.67573696145125	71.19141480829227	PAX2
GO_Biological_Process_2018	oxygen homeostasis (GO:0032364)	1/6	0.043302652246408016	0.495456130971794	0	0	22.67573696145125	71.19141480829227	HIF1A
GO_Biological_Process_2018	positive regulation of oxidative stress-induced cell death (GO:1903209)	1/6	0.043302652246408016	0.4943477279942285	0	0	22.67573696145125	71.19141480829227	SFPQ
GO_Biological_Process_2018	positive regulation of trophoblast cell migration (GO:1901165)	1/6	0.043302652246408016	0.4932442732442413	0	0	22.67573696145125	71.19141480829227	SMURF2
GO_Biological_Process_2018	regulation of extracellular exosome assembly (GO:1903551)	1/6	0.043302652246408016	0.4921457336601784	0	0	22.67573696145125	71.19141480829227	TSG101
GO_Biological_Process_2018	collecting duct development (GO:0072044)	1/6	0.043302652246408016	0.4910520764742669	0	0	22.67573696145125	71.19141480829227	PAX2
GO_Biological_Process_2018	glandular epithelial cell development (GO:0002068)	1/6	0.043302652246408016	0.4899632692093572	0	0	22.67573696145125	71.19141480829227	PAX6
GO_Biological_Process_2018	spinal cord dorsal/ventral patterning (GO:0021513)	1/6	0.043302652246408016	0.4888792796757082	0	0	22.67573696145125	71.19141480829227	ASCL1
GO_Biological_Process_2018	negative regulation of smooth muscle cell differentiation (GO:0051151)	1/6	0.043302652246408016	0.4878000759678148	0	0	22.67573696145125	71.19141480829227	FOXO4
GO_Biological_Process_2018	positive regulation of T-helper 2 cell differentiation (GO:0045630)	1/6	0.043302652246408016	0.4867256264612778	0	0	22.67573696145125	71.19141480829227	RARA
GO_Biological_Process_2018	single strand break repair (GO:0000012)	1/6	0.043302652246408016	0.4856558998097145	0	0	22.67573696145125	71.19141480829227	SIRT1
GO_Biological_Process_2018	pronephros development (GO:0048793)	1/6	0.043302652246408016	0.4845908649417108	0	0	22.67573696145125	71.19141480829227	PAX2
GO_Biological_Process_2018	regulation of chemokine-mediated signaling pathway (GO:0070099)	1/6	0.043302652246408016	0.483530491057812	0	0	22.67573696145125	71.19141480829227	HIF1A
GO_Biological_Process_2018	foam cell differentiation (GO:0090077)	1/6	0.043302652246408016	0.4824747476275548	0	0	22.67573696145125	71.19141480829227	EP300
GO_Biological_Process_2018	positive regulation of protein localization to centrosome (GO:1904781)	1/6	0.043302652246408016	0.4814236043865362	0	0	22.67573696145125	71.19141480829227	APC
GO_Biological_Process_2018	trigeminal nerve development (GO:0021559)	1/6	0.043302652246408016	0.48037703133352205	0	0	22.67573696145125	71.19141480829227	POU4F1
GO_Biological_Process_2018	mRNA splicing, via spliceosome (GO:0000398)	5/261	0.04382456274160529	0.4851122422351666	0	0	2.6064065472932465	8.151695012896857	SFPQ;SRSF1;YBX1;RBMX;SF1
GO_Biological_Process_2018	positive regulation of epithelial cell proliferation (GO:0050679)	3/107	0.04440448625083629	0.4904677344978736	0	0	3.8146099561319855	11.880277600468524	HIF1A;SIRT1;PAX2
GO_Biological_Process_2018	viral life cycle (GO:0019058)	3/107	0.04440448625083629	0.48940840893740295	0	0	3.8146099561319855	11.880277600468524	TSG101;NFIA;DEK
GO_Biological_Process_2018	cellular response to starvation (GO:0009267)	3/107	0.04440448625083629	0.4883536494353827	0	0	3.8146099561319855	11.880277600468524	IFI16;EHMT2;SIRT1
GO_Biological_Process_2018	protein complex disassembly (GO:0043241)	2/46	0.044991708070198914	0.4937477124348925	0	0	5.915409642117718	18.34532429043129	TSG101;APC
GO_Biological_Process_2018	cellular response to ionizing radiation (GO:0071479)	2/46	0.044991708070198914	0.4926881679876074	0	0	5.915409642117718	18.34532429043129	IFI16;SIRT1
GO_Biological_Process_2018	regulation of fibroblast proliferation (GO:0048145)	2/46	0.044991708070198914	0.49163316120390793	0	0	5.915409642117718	18.34532429043129	E2F1;NF1
GO_Biological_Process_2018	regulation of mitochondrion organization (GO:0010821)	2/48	0.04857382132167958	0.5296414747960062	0	0	5.6689342403628125	17.146658441810846	ZBTB17;RUVBL1
